count,word,aoa,score
0.0,UNSHORN,13.33,0.0
0.0,UPLOADED,13.33,0.0
0.0,UPLOADING,13.33,0.0
0.0,VALUATE,13.33,0.0
0.0,VELOURS,13.33,0.0
0.0,VIADUCTS,13.33,0.0
0.0,WARDROOM,13.33,0.0
0.0,WIFEHOOD,13.33,0.0
0.0,WOLFSBANE,13.33,0.0
0.0,YARE,13.33,0.0
0.0,YUCCAS,13.33,0.0
0.0,MIZZENMAST,13.33,0.0
0.0,MINATORY,13.33,0.0
0.0,BARMEN,13.33,0.0
0.0,CONTAINABLE,13.33,0.0
0.0,CROONED,13.33,0.0
0.0,CROON,13.33,0.0
0.0,CORSETED,13.33,0.0
0.0,CORPUSCLES,13.33,0.0
0.0,CORPUSCLE,13.33,0.0
0.0,COOER,13.33,0.0
0.0,COLORFAST,13.33,0.0
0.0,LONGSHIP,13.33,0.0
0.0,CHILIASTIC,13.33,0.0
0.0,CHARNEL,13.33,0.0
0.0,CAUDATE,13.33,0.0
0.0,CARMAGNOLE,13.33,0.0
0.0,CAPSULAR,13.33,0.0
0.0,BIATHLON,13.33,0.0
0.0,CROONING,13.33,0.0
0.0,CUBAGE,13.33,0.0
0.0,DISINTER,13.33,0.0
0.0,DISMISSIBLE,13.33,0.0
0.0,DISSIMILARITIES,13.33,0.0
0.0,GIBE,13.33,0.0
0.0,GIBES,13.33,0.0
0.0,HEMISTICH,13.33,0.0
0.0,HEMOPHILIA,13.33,0.0
0.0,HIGHLIFE,13.33,0.0
0.0,HOMUNCULI,13.33,0.0
0.0,HOMUNCULUS,13.33,0.0
0.0,INDUSTRIOUSNESS,13.33,0.0
0.0,JACKANAPES,13.33,0.0
0.0,JINGOIST,13.33,0.0
0.0,LATITUDINARIAN,13.33,0.0
0.0,LEGMAN,13.33,0.0
0.0,VICHYSSOISE,13.43,0.0
0.0,AUTHORITARIANISM,13.44,0.0
0.0,QUARTERMASTERS,13.29,0.0
0.0,BONDMAN,13.53,0.0
0.0,CIRCUMVENTS,13.53,0.0
0.0,CINEMATOGRAPHERS,13.53,0.0
0.0,CANTINAS,13.53,0.0
0.0,CANTINA,13.53,0.0
0.0,CAESARIAN,13.53,0.0
0.0,CAESAREANS,13.53,0.0
0.0,BINMAN,13.53,0.0
0.0,UNBIDDEN,13.5,0.0
0.0,BANDITRY,13.53,0.0
0.0,ASTIGMATISMS,13.53,0.0
0.0,ANTICOMMUNISM,13.53,0.0
0.0,TIMECARDS,13.52,0.0
0.0,TIMECARD,13.52,0.0
0.0,ASTROLABE,13.51,0.0
0.0,CRIMINALIZES,13.53,0.0
0.0,DECODABLE,13.53,0.0
0.0,DECOMPENSATE,13.53,0.0
0.0,DITHERANCE,13.53,0.0
0.0,EXPEDIENCE,13.53,0.0
0.0,GINGERROOT,13.53,0.0
0.0,INADVERTENCE,13.53,0.0
0.0,INSOLUBILITY,13.53,0.0
0.0,MUDSLINGING,13.53,0.0
0.0,OVERSTAFFED,13.53,0.0
0.0,PARAPLEGICS,13.53,0.0
0.0,PREDESTINATE,13.53,0.0
0.0,RETREAD,13.53,0.0
0.0,RETREADS,13.53,0.0
0.0,SHUNTED,13.53,0.0
0.0,UNCORROBORATED,13.53,0.0
0.0,UNFLAGGING,13.53,0.0
0.0,UNDERBID,13.5,0.0
0.0,TYPECAST,13.5,0.0
0.0,UNVANQUISHED,13.53,0.0
0.0,PESTILENTIAL,13.5,0.0
0.0,QUADRIPLEGIC,13.5,0.0
0.0,PROSY,13.5,0.0
0.0,PREGNABLE,13.5,0.0
0.0,PRATFALLS,13.5,0.0
0.0,PRATFALL,13.5,0.0
0.0,POLONIUM,13.5,0.0
0.0,PATROON,13.5,0.0
0.0,TRAFFICKER,13.5,0.0
0.0,PARTICLEBOARD,13.5,0.0
0.0,PALMATE,13.5,0.0
0.0,OVERREPRESENTATION,13.5,0.0
0.0,OUTSOURCED,13.5,0.0
0.0,OUTSOURCE,13.5,0.0
0.0,MUZZY,13.5,0.0
0.0,QUADRIPLEGICS,13.5,0.0
0.0,REAMER,13.5,0.0
0.0,REAMERS,13.5,0.0
0.0,REVOTE,13.5,0.0
0.0,ROTATOR,13.5,0.0
0.0,ROUSTABOUT,13.5,0.0
0.0,ROUSTABOUTS,13.5,0.0
0.0,SCATTERGUN,13.5,0.0
0.0,STAPH,13.5,0.0
0.0,STELE,13.5,0.0
0.0,STENOGRAPHERS,13.5,0.0
0.0,STOAT,13.5,0.0
0.0,TEASEL,13.5,0.0
0.0,TELEPROMPTER,13.5,0.0
0.0,TENDRIL,13.5,0.0
0.0,THEORIZES,13.5,0.0
0.0,TOKAY,13.5,0.0
0.0,UNPARDONABLE,13.53,0.0
0.0,VINDICATOR,13.53,0.0
0.0,JACKLEG,13.5,0.0
0.0,PARLAYED,13.56,0.0
0.0,REBOOTING,13.56,0.0
0.0,PREVERBAL,13.56,0.0
0.0,POSTLUDE,13.56,0.0
0.0,PARLEYING,13.56,0.0
0.0,PARLEYED,13.56,0.0
0.0,PARLAYS,13.56,0.0
0.0,PARLAY,13.56,0.0
0.0,INCONGRUITY,13.56,0.0
0.0,OVERSTRESS,13.56,0.0
0.0,ORATE,13.56,0.0
0.0,NOVELISTIC,13.56,0.0
0.0,MENAGERIES,13.56,0.0
0.0,INVALIDISM,13.56,0.0
0.0,INNUENDOS,13.56,0.0
0.0,RECAPITALIZE,13.56,0.0
0.0,REVERBERATING,13.56,0.0
0.0,SABOTEURS,13.56,0.0
0.0,SKULLDUGGERY,13.56,0.0
0.0,STENOGRAPHY,13.56,0.0
0.0,SUKIYAKI,13.56,0.0
0.0,TANTALIZER,13.56,0.0
0.0,VALISE,13.56,0.0
0.0,VALISES,13.56,0.0
0.0,ANTIGUN,13.57,0.0
0.0,ANTITOXIN,13.57,0.0
0.0,BESPEAK,13.57,0.0
0.0,BESPEAKING,13.57,0.0
0.0,BESPEAKS,13.57,0.0
0.0,BOILERPLATE,13.57,0.0
0.0,OBTRUDE,12.6,0.0
0.0,BUCKSAW,13.57,0.0
0.0,INNUENDOES,13.56,0.0
0.0,HIGHBROW,13.56,0.0
0.0,WANES,13.53,0.0
0.0,QUADRANGULAR,13.54,0.0
0.0,ILLIMITABLE,13.55,0.0
0.0,GUNWALES,13.55,0.0
0.0,GUNWALE,13.55,0.0
0.0,VARICOLORED,13.54,0.0
0.0,SURCEASE,13.54,0.0
0.0,SUPERSESSION,13.54,0.0
0.0,PROGNOSTICATIONS,13.54,0.0
0.0,FIREWALLS,13.56,0.0
0.0,PROGNOSTICATION,13.54,0.0
0.0,GRANDSIRE,13.54,0.0
0.0,GENIALITY,13.54,0.0
0.0,FLOWSTONE,13.54,0.0
0.0,AQUAPLANE,13.54,0.0
0.0,WICKING,13.53,0.0
0.0,INHERITABILITY,13.55,0.0
0.0,PROMOTABLE,13.55,0.0
0.0,VERTIGOS,13.55,0.0
0.0,VOUCHSAFE,13.55,0.0
0.0,VOUCHSAFES,13.55,0.0
0.0,ARBORETUMS,13.56,0.0
0.0,BENIGHTED,13.56,0.0
0.0,BIDES,13.56,0.0
0.0,BLACKGUARD,13.56,0.0
0.0,BLACKGUARDS,13.56,0.0
0.0,COMMITTABLE,13.56,0.0
0.0,COUNTEROFFENSIVE,13.56,0.0
0.0,DEPOSING,13.56,0.0
0.0,DISINTERESTEDNESS,13.56,0.0
0.0,DISPOSSESS,13.56,0.0
0.0,DISPOSSESSES,13.56,0.0
0.0,FIREWALL,13.56,0.0
0.0,MERCUROCHROME,13.5,0.0
0.0,INTERMOUNTAIN,13.5,0.0
0.0,BESIEGE,13.44,0.0
0.0,COUNTERINTELLIGENCE,13.45,0.0
0.0,SEXTUPLETS,13.45,0.0
0.0,SEXTUPLET,13.45,0.0
0.0,POTHOUSE,13.45,0.0
0.0,IMPELLERS,13.45,0.0
0.0,HEMOGLOBIN,13.45,0.0
0.0,DEGENERATING,13.45,0.0
0.0,BUNGLERS,13.45,0.0
0.0,SLOVENLY,13.44,0.0
0.0,BUNGLER,13.45,0.0
0.0,BELIKE,13.45,0.0
0.0,AMBASSADORSHIP,13.45,0.0
0.0,WHORISH,13.44,0.0
0.0,WETBACKS,13.44,0.0
0.0,ULTRAHIGH,13.45,0.0
0.0,AVATAR,13.46,0.0
0.0,AVATARS,13.46,0.0
0.0,CHORIZO,13.46,0.0
0.0,DEMONIACAL,13.46,0.0
0.0,FRANGIBLE,13.46,0.0
0.0,MIRTHLESS,13.46,0.0
0.0,OVERTRAIN,13.46,0.0
0.0,ACETAMINOPHEN,13.47,0.0
0.0,CAPSTONE,13.47,0.0
0.0,CARBINES,13.47,0.0
0.0,CARDIOGRAPH,13.47,0.0
0.0,CARDIOGRAPHS,13.47,0.0
0.0,CHOCOHOLIC,13.47,0.0
0.0,CIRCUM,13.47,0.0
0.0,DIMINISHMENT,13.47,0.0
0.0,ECSTASIES,13.47,0.0
0.0,THESPIANS,13.44,0.0
0.0,SEDUCIBLE,13.44,0.0
0.0,ELOPEMENTS,13.47,0.0
0.0,DISDAINS,13.44,0.0
0.0,FORNICATES,13.44,0.0
0.0,FORNICATED,13.44,0.0
0.0,FORNICATE,13.44,0.0
0.0,EDELWEISS,13.44,0.0
0.0,DISSEMBLERS,13.44,0.0
0.0,DISSEMBLER,13.44,0.0
0.0,CANNELLONI,13.44,0.0
0.0,RETROROCKETS,13.44,0.0
0.0,BUFFOONERY,13.44,0.0
0.0,BROWBEATING,13.44,0.0
0.0,BROWBEATEN,13.44,0.0
0.0,BROWBEAT,13.44,0.0
0.0,BROODINESS,13.44,0.0
0.0,BESIEGES,13.44,0.0
0.0,FORNICATING,13.44,0.0
0.0,GAMBOL,13.44,0.0
0.0,GAMBOLED,13.44,0.0
0.0,HOMOPHONIC,13.44,0.0
0.0,INCOMPREHENSION,13.44,0.0
0.0,INSTITUTIONALIZATION,13.44,0.0
0.0,KRAKEN,13.44,0.0
0.0,NECTAROUS,13.44,0.0
0.0,NONSEXUAL,13.44,0.0
0.0,ONRUSHING,13.44,0.0
0.0,PARAPLEGIA,13.44,0.0
0.0,POPERY,13.44,0.0
0.0,POTAGE,13.44,0.0
0.0,QUETZAL,13.44,0.0
0.0,RELENTLESSNESS,13.44,0.0
0.0,REPERCUSSION,13.44,0.0
0.0,RETROROCKET,13.44,0.0
0.0,ELOPEMENT,13.47,0.0
0.0,EXPRESSIONAL,13.47,0.0
0.0,INSENSIBLE,13.5,0.0
0.0,DISCONFIRM,13.5,0.0
0.0,EXPIATORY,13.5,0.0
0.0,ENVIRONMENTALISM,13.5,0.0
0.0,EKING,13.5,0.0
0.0,EGOIST,13.5,0.0
0.0,EFFULGENT,13.5,0.0
0.0,EFFERVESCENCE,13.5,0.0
0.0,DESPOTS,13.5,0.0
0.0,BUBO,13.5,0.0
0.0,DESCANT,13.5,0.0
0.0,DEPLOYABLE,13.5,0.0
0.0,CULOTTES,13.5,0.0
0.0,COLPORTEURS,13.5,0.0
0.0,COLPORTEUR,13.5,0.0
0.0,CHOKECHERRY,13.5,0.0
0.0,EXTENSORS,13.5,0.0
0.0,FATALE,13.5,0.0
0.0,FATALES,13.5,0.0
0.0,FEDERALS,13.5,0.0
0.0,FORECLOSES,13.5,0.0
0.0,FORECLOSING,13.5,0.0
0.0,FORMULARIES,13.5,0.0
0.0,FUMIGANT,13.5,0.0
0.0,FUMIGANTS,13.5,0.0
0.0,GIMCRACK,13.5,0.0
0.0,GIMCRACKS,13.5,0.0
0.0,GIMLET,13.5,0.0
0.0,GIMLETS,13.5,0.0
0.0,GLUTEUS,13.5,0.0
0.0,GROAT,13.5,0.0
0.0,HALFTRACK,13.5,0.0
0.0,IMPULSIVENESS,13.5,0.0
0.0,CHOKECHERRIES,13.5,0.0
0.0,BRONZER,13.5,0.0
0.0,FOODIE,13.47,0.0
0.0,LATTES,13.47,0.0
0.0,POTENTIATE,13.47,0.0
0.0,PAROLEES,13.47,0.0
0.0,PAROLEE,13.47,0.0
0.0,PANDERS,13.47,0.0
0.0,PANDERED,13.47,0.0
0.0,MULTISYSTEM,13.47,0.0
0.0,LATTE,13.47,0.0
0.0,BRIGANDAGE,13.5,0.0
0.0,KILOBYTE,13.47,0.0
0.0,INCOMMUNICABILITY,13.47,0.0
0.0,HOMBRES,13.47,0.0
0.0,HALOGENS,13.47,0.0
0.0,GIMPY,13.47,0.0
0.0,FUNDABLE,13.47,0.0
0.0,SUPPLANTS,13.47,0.0
0.0,SURVIVORSHIP,13.47,0.0
0.0,UNAESTHETIC,13.47,0.0
0.0,UNDIGNIFIED,13.47,0.0
0.0,UNENVIABLE,13.47,0.0
0.0,UNMOLESTED,13.47,0.0
0.0,UPSHOTS,13.47,0.0
0.0,YARDMASTER,13.48,0.0
0.0,ARBORIST,13.5,0.0
0.0,AVAST,13.5,0.0
0.0,BEVIES,13.5,0.0
0.0,BIORHYTHM,13.5,0.0
0.0,BIPARENTAL,13.5,0.0
0.0,BLANCMANGE,13.5,0.0
0.0,BLUDGEON,13.5,0.0
0.0,BLUDGEONED,13.5,0.0
0.0,BORER,13.5,0.0
0.0,QUINTUPLICATE,13.29,0.0
0.0,POETESSES,13.29,0.0
0.0,CARPETBAGGER,13.06,0.0
0.0,TRIVIALITIES,13.13,0.0
0.0,FLUCTUANT,13.14,0.0
0.0,CHURLISH,13.14,0.0
0.0,CHOCKABLOCK,13.14,0.0
0.0,BOMBARDIERS,13.14,0.0
0.0,ADVERBIAL,13.14,0.0
0.0,TRIVIALITY,13.13,0.0
0.0,SUPERCARGO,13.13,0.0
0.0,LUXURIATE,13.13,0.0
0.0,SAMBAS,13.13,0.0
0.0,QUICHES,13.13,0.0
0.0,PREEMINENCE,13.13,0.0
0.0,NAIVETE,13.13,0.0
0.0,MULATTOS,13.13,0.0
0.0,MISLAY,13.13,0.0
0.0,GLOM,13.14,0.0
0.0,GLOMMED,13.14,0.0
0.0,GOADED,13.14,0.0
0.0,HEADWIND,13.14,0.0
0.0,HEADWINDS,13.14,0.0
0.0,INDISSOLUBLE,13.14,0.0
0.0,INVIOLABILITY,13.14,0.0
0.0,LUXURIOUSNESS,13.14,0.0
0.0,PACKSADDLE,13.14,0.0
0.0,SEMINARIAN,13.14,0.0
0.0,SUBSPACE,13.14,0.0
0.0,CONDEMNATIONS,13.15,0.0
0.0,ECTOPLASM,13.15,0.0
0.0,GELD,13.15,0.0
0.0,LIBRATION,13.15,0.0
0.0,MUTTONS,13.15,0.0
0.0,POSTMERIDIAN,13.15,0.0
0.0,MISLAID,13.13,0.0
0.0,GYROSCOPIC,13.13,0.0
0.0,UNMENTIONABLES,13.15,0.0
0.0,DERRIERES,13.12,0.0
0.0,JOVIALITY,13.12,0.0
0.0,INTANGIBILITY,13.12,0.0
0.0,INCITES,13.12,0.0
0.0,HUMANENESS,13.12,0.0
0.0,EVASIVENESS,13.12,0.0
0.0,DYSLOGISTIC,13.12,0.0
0.0,DERRIERE,13.12,0.0
0.0,DISABUSE,13.13,0.0
0.0,CURCULIO,13.12,0.0
0.0,CONSPIRER,13.12,0.0
0.0,CABANAS,13.12,0.0
0.0,CABANA,13.12,0.0
0.0,BRIGANTINE,13.12,0.0
0.0,BOODLES,13.12,0.0
0.0,MAYHAP,13.12,0.0
0.0,MENTHOLATED,13.12,0.0
0.0,PACKHORSE,13.12,0.0
0.0,PACKHORSES,13.12,0.0
0.0,PANHANDLER,13.12,0.0
0.0,PANHANDLERS,13.12,0.0
0.0,PORTRAITIST,13.12,0.0
0.0,PYROMANIA,13.12,0.0
0.0,RECOMBINE,13.12,0.0
0.0,REUNIFY,13.12,0.0
0.0,SEMICONSCIOUS,13.12,0.0
0.0,STUMBLEBUM,13.12,0.0
0.0,THRALLS,13.12,0.0
0.0,UNGUENT,13.12,0.0
0.0,UNGUENTS,13.12,0.0
0.0,CITADELS,13.13,0.0
0.0,CRASSNESS,13.13,0.0
0.0,UNEXAMPLED,13.15,0.0
0.0,YAMMER,13.15,0.0
0.0,TENANTLESS,13.11,0.0
0.0,MINIATURIZATION,13.17,0.0
0.0,PRELATES,13.17,0.0
0.0,POSTMISTRESS,13.17,0.0
0.0,PITIABLE,13.17,0.0
0.0,PIQUANCY,13.17,0.0
0.0,OVEREXTENSION,13.17,0.0
0.0,NEBS,13.17,0.0
0.0,MELODRAMAS,13.17,0.0
0.0,GAUD,13.17,0.0
0.0,KEWPIE,13.17,0.0
0.0,JUTES,13.17,0.0
0.0,INHUMANITIES,13.17,0.0
0.0,IMPRUDENCE,13.17,0.0
0.0,GOLDBRICKERS,13.17,0.0
0.0,GOLDBRICKER,13.17,0.0
0.0,PRIORITIZES,13.17,0.0
0.0,REACQUAINT,13.17,0.0
0.0,REARGUARD,13.17,0.0
0.0,RECONVERSION,13.17,0.0
0.0,REPORTORIAL,13.17,0.0
0.0,RETRIBUTIONS,13.17,0.0
0.0,RITUALIZE,13.17,0.0
0.0,ROMANTICIST,13.17,0.0
0.0,SHELLSHOCK,13.17,0.0
0.0,SUPERIMPOSITION,13.17,0.0
0.0,SUPERIMPOSITIONS,13.17,0.0
0.0,TROUBADOURS,13.17,0.0
0.0,CABALLEROS,13.18,0.0
0.0,DISSUADED,13.18,0.0
0.0,INCORRUPT,13.18,0.0
0.0,LAWGIVER,13.18,0.0
0.0,MACULATE,13.18,0.0
0.0,GAUDS,13.17,0.0
0.0,FRAPPED,13.17,0.0
0.0,YAMMERING,13.15,0.0
0.0,INSINUATION,13.16,0.0
0.0,PREFLIGHT,13.16,0.0
0.0,PLAYGIRL,13.16,0.0
0.0,NONEVENT,13.16,0.0
0.0,MIDTERMS,13.16,0.0
0.0,MIDTERM,13.16,0.0
0.0,INSINUATIONS,13.16,0.0
0.0,ENCRYPT,13.16,0.0
0.0,FRAP,13.17,0.0
0.0,DISJOIN,13.16,0.0
0.0,DISCORDANCE,13.16,0.0
0.0,DISCOMBOBULATE,13.16,0.0
0.0,CHOREOGRAPHING,13.16,0.0
0.0,CHOREOGRAPH,13.16,0.0
0.0,CALAMARI,13.16,0.0
0.0,AVOWAL,13.17,0.0
0.0,BARBET,13.17,0.0
0.0,BARBETS,13.17,0.0
0.0,CANASTA,13.17,0.0
0.0,CENTIME,13.17,0.0
0.0,CENTIMES,13.17,0.0
0.0,CLUBBY,13.17,0.0
0.0,DEBUG,13.17,0.0
0.0,DECOROUS,13.17,0.0
0.0,DISEMBOWELMENT,13.17,0.0
0.0,ENDOWING,13.17,0.0
0.0,ENDOWS,13.17,0.0
0.0,EXTORTIONS,13.17,0.0
0.0,FLINTLOCK,13.17,0.0
0.0,FLUORSPAR,13.17,0.0
0.0,FRAISE,13.17,0.0
0.0,FRAISES,13.17,0.0
0.0,BOODLE,13.12,0.0
0.0,SYMPATHIZER,13.11,0.0
0.0,MUKLUKS,13.18,0.0
0.0,UNPROGRESSIVE,13.06,0.0
0.0,APPEASER,13.07,0.0
0.0,WRAITHS,13.06,0.0
0.0,WOMANIZERS,13.06,0.0
0.0,WOMANIZER,13.06,0.0
0.0,WISTFULNESS,13.06,0.0
0.0,VENETIANS,13.06,0.0
0.0,UNDERSHOOT,13.06,0.0
0.0,SCREENERS,13.06,0.0
0.0,TRIATHLONS,13.06,0.0
0.0,SULPHURIC,13.06,0.0
0.0,SULFIDES,13.06,0.0
0.0,SULFIDE,13.06,0.0
0.0,SOLILOQUIES,13.06,0.0
0.0,SHOPTALK,13.06,0.0
0.0,BETHINK,13.07,0.0
0.0,CHINTZY,13.07,0.0
0.0,GRAVITAS,13.07,0.0
0.0,OUTFLANK,13.07,0.0
0.0,OUTFLANKED,13.07,0.0
0.0,OVERINDULGENT,13.07,0.0
0.0,PASSKEY,13.07,0.0
0.0,PASSKEYS,13.07,0.0
0.0,PONTIFFS,13.07,0.0
0.0,REFORMATORIES,13.07,0.0
0.0,REFORMATORY,13.07,0.0
0.0,SLAVISH,13.07,0.0
0.0,SOPHOMORIC,13.07,0.0
0.0,TEMPORIZE,13.07,0.0
0.0,UNATTRIBUTED,13.07,0.0
0.0,UNLOGGED,13.07,0.0
0.0,WHIPPETS,13.07,0.0
0.0,SEMBLANCES,13.06,0.0
0.0,SCREENER,13.06,0.0
0.0,BRONCOBUSTER,13.08,0.0
0.0,EXHUMING,13.06,0.0
0.0,INSUBORDINATE,13.06,0.0
0.0,INSTIGATORS,13.06,0.0
0.0,HYPODERMICS,13.06,0.0
0.0,HARDSCRABBLE,13.06,0.0
0.0,HANDMAIDS,13.06,0.0
0.0,GRANDSTANDER,13.06,0.0
0.0,EXHUME,13.06,0.0
0.0,RUDDINESS,13.06,0.0
0.0,ENTERPRISER,13.06,0.0
0.0,EMANCIPATIONIST,13.06,0.0
0.0,DECISIVENESS,13.06,0.0
0.0,CUNNINGNESS,13.06,0.0
0.0,CONTESTABLE,13.06,0.0
0.0,CARPETBAGGERS,13.06,0.0
0.0,LOFTINESS,13.06,0.0
0.0,MONGER,13.06,0.0
0.0,MONGERS,13.06,0.0
0.0,MONSTROSITIES,13.06,0.0
0.0,PENETRATIVE,13.06,0.0
0.0,PLAGIARIST,13.06,0.0
0.0,PLAINCLOTHESMAN,13.06,0.0
0.0,PLAINCLOTHESMEN,13.06,0.0
0.0,PRECOGNITION,13.06,0.0
0.0,PRETENTIOUSNESS,13.06,0.0
0.0,PRETEXTS,13.06,0.0
0.0,QUADRILLIONTH,13.06,0.0
0.0,RANCHERO,13.06,0.0
0.0,RANCHEROS,13.06,0.0
0.0,RELAXANTS,13.06,0.0
0.0,REVAMPS,13.06,0.0
0.0,REVERENCED,13.06,0.0
0.0,ADDLE,13.08,0.0
0.0,DISCONTENTMENT,13.08,0.0
0.0,SMARMY,13.11,0.0
0.0,BROADMINDED,13.11,0.0
0.0,DEMEANED,13.11,0.0
0.0,DEBRIEFS,13.11,0.0
0.0,DEBRIEFED,13.11,0.0
0.0,COSPONSOR,13.11,0.0
0.0,CONJECTURING,13.11,0.0
0.0,COMPARTMENTALIZATION,13.11,0.0
0.0,BOOTLEGGING,13.11,0.0
0.0,TANGIBILITY,13.1,0.0
0.0,BOOTLEGGED,13.11,0.0
0.0,BLINDSIDING,13.11,0.0
0.0,BLINDSIDES,13.11,0.0
0.0,BLINDSIDED,13.11,0.0
0.0,APPEASEMENTS,13.11,0.0
0.0,USHERETTES,13.1,0.0
0.0,DEMEANS,13.11,0.0
0.0,EXCRETE,13.11,0.0
0.0,EXCRETES,13.11,0.0
0.0,EXPLOITER,13.11,0.0
0.0,EXPLOITERS,13.11,0.0
0.0,FORESHADOW,13.11,0.0
0.0,GALLSTONE,13.11,0.0
0.0,HEADSAIL,13.11,0.0
0.0,HEADSAILS,13.11,0.0
0.0,INFRAREDS,13.11,0.0
0.0,LOUTS,13.11,0.0
0.0,MONETIZE,13.11,0.0
0.0,OVERINDULGENCE,13.11,0.0
0.0,RETRACTOR,13.11,0.0
0.0,RETRACTORS,13.11,0.0
0.0,SEMIAUTOMATICS,13.11,0.0
0.0,SHREWISH,13.11,0.0
0.0,USHERETTE,13.1,0.0
0.0,SHARPSHOOTING,13.1,0.0
0.0,DROLLEST,13.08,0.0
0.0,INGATHERING,13.08,0.0
0.0,BABUSHKAS,13.09,0.0
0.0,BABUSHKA,13.09,0.0
0.0,ARCHDUCHESS,13.09,0.0
0.0,RIPSAW,13.08,0.0
0.0,PEATY,13.08,0.0
0.0,LOWBROWS,13.08,0.0
0.0,GLOCKENSPIELS,13.08,0.0
0.0,SEBORRHEA,13.1,0.0
0.0,GLOCKENSPIEL,13.08,0.0
0.0,GADABOUT,13.08,0.0
0.0,FRIGGING,13.08,0.0
0.0,FOISTING,13.08,0.0
0.0,FOISTED,13.08,0.0
0.0,FOIST,13.08,0.0
0.0,BETAKE,13.09,0.0
0.0,CHANCINESS,13.09,0.0
0.0,COPYHOLD,13.09,0.0
0.0,DECATHLETE,13.09,0.0
0.0,JOLLIFICATION,13.09,0.0
0.0,KILOTON,13.09,0.0
0.0,KILOTONS,13.09,0.0
0.0,LUNGFUL,13.09,0.0
0.0,ADJURE,13.1,0.0
0.0,ASYLUMS,13.1,0.0
0.0,BATTLEDRESS,13.1,0.0
0.0,CAMELLIAS,13.1,0.0
0.0,DIVERSIFIES,13.1,0.0
0.0,LEPTON,13.1,0.0
0.0,LONGSHOREMAN,13.1,0.0
0.0,LONGSHOREMEN,13.1,0.0
0.0,PREARRANGEMENT,13.1,0.0
0.0,MUKLUK,13.18,0.0
0.0,NEUTRALIST,13.18,0.0
0.0,POETESS,13.29,0.0
0.0,SERIFS,13.25,0.0
0.0,VAPORWARE,13.25,0.0
0.0,THRUMS,13.25,0.0
0.0,THRUMMING,13.25,0.0
0.0,THRUM,13.25,0.0
0.0,STONEFISH,13.25,0.0
0.0,SHEAVE,13.25,0.0
0.0,RUFFIANS,13.25,0.0
0.0,IGNOMINY,13.25,0.0
0.0,REDEPLOYED,13.25,0.0
0.0,REDEPLOY,13.25,0.0
0.0,PREADOLESCENCE,13.25,0.0
0.0,PLASM,13.25,0.0
0.0,KARATS,13.25,0.0
0.0,KARAT,13.25,0.0
0.0,WONTON,13.25,0.0
0.0,WONTONS,13.25,0.0
0.0,BACHELORETTE,13.26,0.0
0.0,BEAMER,13.26,0.0
0.0,BEAMERS,13.26,0.0
0.0,DELINQUENCIES,13.26,0.0
0.0,DISTRIBUTORSHIP,13.26,0.0
0.0,DYSLECTIC,13.26,0.0
0.0,ESPRESSOS,13.26,0.0
0.0,OVULATE,13.26,0.0
0.0,OVULATED,13.26,0.0
0.0,OVULATING,13.26,0.0
0.0,RENEGOTIATING,13.26,0.0
0.0,STIGMATISM,13.26,0.0
0.0,UTOPIANS,13.26,0.0
0.0,ACADEMES,13.27,0.0
0.0,CABLEGRAM,13.27,0.0
0.0,INCONTROVERTIBLE,13.25,0.0
0.0,HYDROUS,13.25,0.0
0.0,CORNCRIB,13.27,0.0
0.0,IRRADIATE,13.24,0.0
0.0,REACTIONARIES,13.24,0.0
0.0,PROPRIETRESS,13.24,0.0
0.0,OMEGAS,13.24,0.0
0.0,NONCANCEROUS,13.24,0.0
0.0,LARCENIES,13.24,0.0
0.0,IRRADIATES,13.24,0.0
0.0,HORNINESS,13.24,0.0
0.0,GUILES,13.25,0.0
0.0,FOREKNOWLEDGE,13.24,0.0
0.0,EMBEZZLERS,13.24,0.0
0.0,EMBEZZLER,13.24,0.0
0.0,COEDUCATIONAL,13.24,0.0
0.0,BOREALIS,13.24,0.0
0.0,BIGAMY,13.24,0.0
0.0,RESUSCITATOR,13.24,0.0
0.0,STRATAGEMS,13.24,0.0
0.0,UNCONTROVERSIAL,13.24,0.0
0.0,VENDETTAS,13.24,0.0
0.0,ABORNING,13.25,0.0
0.0,AMIABILITY,13.25,0.0
0.0,CIRCULARIZE,13.25,0.0
0.0,CONNIVER,13.25,0.0
0.0,CONNIVERS,13.25,0.0
0.0,CONTUMELY,13.25,0.0
0.0,CORDWOOD,13.25,0.0
0.0,DWARFISH,13.25,0.0
0.0,ENTREAT,13.25,0.0
0.0,ENTREATS,13.25,0.0
0.0,FLIBBERTIGIBBET,13.25,0.0
0.0,FLIBBERTIGIBBETS,13.25,0.0
0.0,CABLEGRAMS,13.27,0.0
0.0,DECOUPAGE,13.27,0.0
0.0,ANTIVIRUS,13.24,0.0
0.0,BLUEBOOKS,13.29,0.0
0.0,DEMIGODS,13.29,0.0
0.0,DEMIGOD,13.29,0.0
0.0,COULEES,13.29,0.0
0.0,COULEE,13.29,0.0
0.0,CLANNISH,13.29,0.0
0.0,BREADFRUIT,13.29,0.0
0.0,BLUEBOOK,13.29,0.0
0.0,SEETHES,13.28,0.0
0.0,BIBLIOMANIA,13.29,0.0
0.0,BALEFUL,13.29,0.0
0.0,AGERATUM,13.29,0.0
0.0,ADJUSTOR,13.29,0.0
0.0,VAGRANCY,13.28,0.0
